,tweet_id,timestamp,source,name,tweet_link,ratings,tweet,dog_stage,jpg_url,img_number,prediction1,prediction1_conf,prediction1_a_dog,prediction2,prediction2_conf,prediction2_a_dog,prediction3,prediction3_conf,prediction3_a_dog,favorite_count,retweet_count
10,890006608113172480,2017-07-26 00:31:25+00:00,Twitter for iphone,Koda,https://t.co/dVPW0B0Mme,13/10,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. ,Unidentified,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True,31166,7624
11,889880896479866881,2017-07-25 16:11:53+00:00,Twitter for iphone,Bruno,https://t.co/u1XPQMl29g,13/10,This is Bruno. He is a service shark. Only gets out of the water to assist you. ,Unidentified,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False,28268,5156
12,889665388333682689,2017-07-25 01:55:32+00:00,Twitter for iphone,null,https://t.co/BxvuXk0UCm,13/10,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. ,puppo,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True,38818,8538
13,889638837579907072,2017-07-25 00:10:02+00:00,Twitter for iphone,Ted,https://t.co/f8dEDcrKSR,12/10,This is Ted. He does his best. Sometimes that's not enough. But it's ok. ,Unidentified,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True,27672,4735
14,889531135344209921,2017-07-24 17:02:04+00:00,Twitter for iphone,Stuart,https://t.co/y70o6h3isq,13/10,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. ,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True,15359,2321
15,889278841981685760,2017-07-24 00:19:32+00:00,Twitter for iphone,Oliver,https://t.co/WpHvrQedPb,13/10,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. ,Unidentified,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True,25652,5637
16,888917238123831296,2017-07-23 00:22:39+00:00,Twitter for iphone,Jim,https://t.co/chxruIOUJN,12/10,This is Jim. He found a fren. Taught him how to sit like the good boys. ,Unidentified,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True,29611,4709
17,888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iphone,Zeke,https://t.co/HTQ77yNQ5K,13/10,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. ,Unidentified,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True,26080,4559
18,888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iphone,Ralphus,https://t.co/YnYAFCTTiK,13/10,This is Ralphus. He's powering up. Attempting maximum borkdrive. ,Unidentified,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True,20290,3732
19,888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iphone,Gerald,https://t.co/DK7iDPfuRX,12/10,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. ,Unidentified,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True,22201,3653
20,887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iphone,Jeffrey,https://t.co/PhrUk20Q64,13/10,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. ,Unidentified,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.0262364,True,30779,5609
21,887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iphone,such,https://t.co/20VrLAA8ba,14/10,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. ,Unidentified,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,limousine,0.130432,False,tow_truck,0.0291754,False,shopping_cart,0.0263208,False,46959,12082
22,887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iphone,Canela,https://t.co/cLyzpcUcMX,13/10,This is Canela. She attempted some fancy porch pics. They were unsuccessful. ,Unidentified,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True,69871,18781
23,887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iphone,null,https://t.co/WZqNqygEyV,13/10,You may not have known you needed to see this today. ,Unidentified,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True,34222,10737
24,887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iphone,null,https://t.co/4Ad1jzJSdp,12/10,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... ,Unidentified,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.0297047,True,31061,6167
25,886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iphone,Maya,https://t.co/I6oNy0CgiT,13/10,This is Maya. She's very shy. Rarely leaves her cup. ,Unidentified,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False,35859,8084
26,886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iphone,Mingus,https://t.co/bVi0Yr4Cff,13/10,This is Mingus. He's a wonderful father to his smol pup. Confirmed ,Unidentified,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.0863463,True,12306,3443
27,886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iphone,Derek,https://t.co/BCoWue0abA,13/10,This is Derek. He's late for a dog meeting. ,Unidentified,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,0.738995,False,sports_car,0.139952,False,car_wheel,0.0441726999999999,False,22798,4610
28,886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iphone,Roscoe,https://t.co/RGE08MIJox,12/10,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. ,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True,21524,3316
29,886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iphone,Waffles,https://t.co/xZDA9Qsq1O,13/10,This is Waffles. His doggles are pupside down. Unsure how to fix. ,Unidentified,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False,28469,6523
30,885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iphone,Jimbo,https://t.co/BuveP0uMF1,12/10,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. ,Unidentified,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True,33382,7097
31,885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iphone,Maisey,https://t.co/tp1kQ8i9JF,13/10,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. ,Unidentified,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True,36689,6683
32,885311592912609280,2017-07-13 01:35:06+00:00,Twitter for iphone,Lilly,https://t.co/SATN4If5H5,13/10,RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. ,Unidentified,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,0,19297
33,885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iphone,null,https://t.co/44ItaMubBf,13/10,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. ,Unidentified,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True,22367,4556
34,884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iphone,Earl,https://t.co/MYJvdlNRVa,12/10,This is Earl. He found a hat. Nervous about what you think of it. ,Unidentified,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True,68152,16439
35,884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iphone,Lola,https://t.co/74TKAUsLkO,13/10,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. ,Unidentified,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True,28514,6096
36,884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iphone,Kevin,https://t.co/1r4MFCbCX5,13/10,This is Kevin. He's just so happy. ,Unidentified,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.0440019,True,24765,5100
37,884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iphone,null,https://t.co/vvBOcC2VdC,14/10,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. ",Unidentified,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True,27478,5856
38,884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iphone,Yogi,https://t.co/YSI00BzTBZ,12/10,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. ,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True,20771,3128
39,883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iphone,Noah,https://t.co/V85xujjDDY,12/10,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. ,Unidentified,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True,22349,3586
40,883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iphone,Bella,https://t.co/qjrljjt948,5/10,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.",Unidentified,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True,46860,10407
41,883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iphone,Grizzwald,https://t.co/rf661IFEYP,13/10,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. ,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True,22986,3825
42,883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iphone,null,https://t.co/Se5fZ9wp5E,13/10,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... ",Unidentified,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562,True,Labrador_retriever,0.0459479,True,kuvasz,0.00247094,True,37914,6949
43,882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iphone,Rusty,https://t.co/tyER0KpdXj,13/10,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. ,Unidentified,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.4667779999999999,True,Siberian_husky,0.406044,True,dingo,0.0734143999999999,False,24445,4122
44,882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iphone,Gus,https://t.co/D43I96SlVu,12/10,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. ,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True,28903,5134
45,882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iphone,Stanley,https://t.co/Nx52PGwH94,13/10,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. ,Unidentified,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,28382,6342
46,882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iphone,Alfy,https://t.co/fYP5RlutfA,13/10,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. ,Unidentified,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,True,Labrador_retriever,0.0989848999999999,True,cocker_spaniel,0.0171995,True,45880,12118
47,882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iphone,Koko,https://t.co/zeDpnsKX7w,13/10,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. ",Unidentified,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True,29900,5203
48,881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iphone,Rey,https://t.co/503CgWbhxQ,12/10,This is Rey. He's a Benebop Cumberfloof. ,Unidentified,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.127017,False,24773,3533
49,881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iphone,Gary,https://t.co/7CSWCl8I6s,13/10,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. ,Unidentified,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_hound,0.250003,True,golden_retriever,0.160739,True,51522,11099
50,881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iphone,a,https://t.co/ghXBIIeQZF,14/10,Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. ,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False,50199,16570
51,881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iphone,Elliot,https://t.co/cgwJwowTMC,12/10,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. ,Unidentified,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,tusker,0.473303,False,Indian_elephant,0.245646,False,ibex,0.0556607,False,23501,5358
52,880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iphone,Louis,https://t.co/D0wb1GlKAt,13/10,This is Louis. He's crossing. It's a big deal. ,Unidentified,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,street_sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False,17346,2886
53,880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iphone,null,https://t.co/WiAMbTkDPf,12/10,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... ,Unidentified,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True,21734,3989
54,880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iphone,Bella,https://t.co/4VsFysDmiw,12/10,This is Bella. She had her first beach experience this morning. Complete success. ,Unidentified,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True,29075,6546
55,880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iphone,Jesse,https://t.co/fUod0tVmvK,12/10,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. ,Unidentified,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True,27640,4436
56,880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iphone,null,https://t.co/HauE8M3Bu4,11/10,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho ,Unidentified,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,28150,4533
57,879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iphone,Romeo,https://t.co/Qh5aEkRQm9,13/10,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. ,Unidentified,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True,22667,3642
58,879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iphone,Bailey,https://t.co/IxM9IMKQq8,12/10,This is Bailey. He thinks you should measure ear length for signs of growth instead. ,Unidentified,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False,23822,3323
59,879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iphone,Duddles,https://t.co/UDT7ZkcTgY,13/10,This is Duddles. He did an attempt. ,Unidentified,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True,107956,45849
60,879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iphone,Jack,https://t.co/0gOi601EAa,12/10,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. ,Unidentified,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True,17099,3261
61,879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iphone,Steven,https://t.co/2mJCDEJWdD,11/10,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. ,Unidentified,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,tabby,0.311861,False,window_screen,0.169123,False,Egyptian_cat,0.132932,False,23022,4941
62,879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iphone,Beau,https://t.co/YDtpCjIPKN,13/10,This is Beau. That is Beau's balloon. He takes it everywhere. ,Unidentified,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True,19317,2812
63,878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iphone,Snoopy,https://t.co/lNZwgNO4gS,13/10,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. ,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684,True,whippet,0.1504869999999999,True,Ibizan_hound,0.0397246,True,19763,4319
64,878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iphone,Shadow,https://t.co/245xJJElsY,13/10,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still ",Unidentified,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.1285069999999999,True,7913,1349
65,878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iphone,Emmy,https://t.co/cwtWnHMVpe,14/10,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. ,Unidentified,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,True,Boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True,42876,7181
66,877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iphone,Aja,https://t.co/lsPyyAiF1r,13/10,This is Aja. She was just told she's a good dog. Suspicions confirmed. ,Unidentified,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True,71144,17300
67,877611172832227328,2017-06-21 19:36:23+00:00,Twitter for iphone,null,https://t.co/dJx4Gzc50G,14/10,RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat ,pupper,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,Irish_setter,0.3647289999999999,True,golden_retriever,0.202907,True,Irish_terrier,0.107473,True,0,83
68,877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iphone,Penny,https://t.co/OYdDlfOGXP,12/10,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. ,Unidentified,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False,23258,3994
69,877316821321428993,2017-06-21 00:06:44+00:00,Twitter for iphone,Dante,https://t.co/SHRTIo5pxc,13/10,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. ",Unidentified,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True,27907,5414
70,877201837425926144,2017-06-20 16:29:50+00:00,Twitter for iphone,Nelly,https://t.co/4g4cfj3P4Y,12/10,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. ,Unidentified,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True,27755,5880
71,876838120628539392,2017-06-19 16:24:33+00:00,Twitter for iphone,Ginger,https://t.co/j211oCDRs6,12/10,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. ,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.0889348,True,21125,3506
